WeatherCat Data Export created at 09:38:13 21-Sep-14



Data for West Mersea - St Peters follows.

Date, Conditions, Ext. temperature,Dew Point,Wind chill,Pressure,Wind speed (10 Min. average),Average wind direction,Precipitation per hour,Precipitation total,Ext. humidity,Int. humidity,Int. temperature,Wind gust (10 Mins)
2014-08-21T22:29:00,Light Clouds,15.1,10.1,14.8,1012.80,5.2,174,0.00,13.50,72,55.0,21.5,7.2,
2014-08-21T22:39:00,Light Clouds,15.0,10.0,15.0,1012.60,3.9,179,0.00,13.50,72,55.0,21.6,7.2,
2014-08-21T22:49:00,Light Clouds,15.0,10.0,14.8,1012.70,4.7,144,0.00,13.50,72,55.0,21.7,7.2,
2014-08-21T22:59:00,Light Clouds,15.0,10.0,15.0,1012.60,3.9,171,0.00,13.50,72,55.0,21.5,7.2,
2014-08-21T23:09:00,Cloudy,14.9,10.3,14.5,1012.60,5.2,170,0.00,13.50,74,55.0,21.5,8.6,
2014-08-21T23:19:00,Cloudy,14.8,10.4,14.8,1012.50,3.3,178,0.00,13.50,75,55.0,21.5,5.2,
2014-08-21T23:29:00,Cloudy,14.6,10.4,14.5,1012.50,3.9,182,0.00,13.50,76,55.0,21.5,6.0,
2014-08-21T23:39:00,Cloudy,14.5,10.3,14.5,1012.50,3.3,172,0.00,13.50,76,55.0,21.5,6.0,
2014-08-21T23:49:00,Cloudy,14.4,10.4,14.4,1012.40,3.3,179,0.00,13.50,77,55.0,21.4,5.2,
2014-08-21T23:59:00,Cloudy,14.4,10.6,14.3,1012.30,3.9,157,0.00,13.50,78,55.0,21.4,6.6,
2014-08-22T00:09:00,Cloudy,14.5,10.7,14.5,1012.20,3.3,148,0.00,13.50,78,55.0,21.4,6.0,
2014-08-22T00:19:00,Cloudy,14.5,10.7,14.4,1012.20,3.9,156,0.00,13.50,78,55.0,21.4,7.2,
2014-08-22T00:29:00,Overcast,14.4,10.8,14.4,1012.10,3.3,160,0.00,13.50,79,55.0,21.4,8.0,
2014-08-22T00:39:00,Overcast,14.5,11.3,14.0,1012.20,5.2,155,0.00,13.50,81,55.0,21.3,6.6,
2014-08-22T00:49:00,Overcast,14.5,11.1,14.5,1011.90,3.3,159,0.00,13.50,80,55.0,21.4,8.0,
2014-08-22T00:59:00,Overcast,14.4,11.0,14.3,1011.90,3.9,166,0.00,13.50,80,55.0,21.3,6.0,
2014-08-22T01:09:00,Overcast,14.4,11.0,14.4,1011.80,3.3,169,0.00,13.50,80,55.0,21.3,8.0,
2014-08-22T01:19:00,Overcast,14.4,11.2,14.3,1011.70,3.9,156,0.00,13.50,81,55.0,21.3,6.0,
2014-08-22T01:29:00,Overcast,13.9,11.1,13.9,1011.60,3.3,155,0.00,13.50,83,55.0,21.3,7.2,
2014-08-22T01:39:00,Overcast,13.8,11.1,13.8,1011.50,3.3,162,0.00,13.50,84,55.0,21.3,8.0,
2014-08-22T01:49:00,Overcast,13.9,11.2,13.3,1011.40,5.2,144,0.00,13.50,84,55.0,21.3,7.2,
2014-08-22T01:59:00,Overcast,13.7,11.0,13.2,1011.40,4.7,150,0.00,13.50,84,55.0,21.2,8.0,
2014-08-22T02:09:00,Overcast,13.7,11.2,13.2,1011.30,4.7,157,0.00,13.50,85,55.0,21.2,7.2,
2014-08-22T02:19:00,Overcast,13.7,11.0,13.7,1011.20,2.7,165,0.00,13.50,84,55.0,21.2,7.2,
2014-08-22T02:29:00,Overcast,13.7,11.0,13.2,1011.10,4.7,166,0.00,13.50,84,55.0,21.2,7.2,
2014-08-22T02:39:00,Overcast,13.8,11.1,13.6,1011.00,3.9,168,0.00,13.50,84,55.0,21.2,6.0,
2014-08-22T02:49:00,Overcast,13.7,10.9,13.5,1011.00,3.9,146,0.00,13.50,83,55.0,21.1,8.0,
2014-08-22T02:59:00,Overcast,13.7,10.9,13.5,1010.90,3.9,172,0.00,13.50,83,55.0,21.1,9.3,
2014-08-22T03:09:00,Overcast,13.5,10.7,13.3,1010.70,3.9,165,0.00,13.50,83,55.0,21.1,6.6,
2014-08-22T03:19:00,Overcast,13.3,10.5,13.0,1010.60,3.9,166,0.00,13.50,83,55.0,21.1,7.2,
2014-08-22T03:29:00,Overcast,13.1,10.5,12.8,1010.60,3.9,157,0.00,13.50,84,55.0,21.1,6.6,
2014-08-22T03:39:00,Overcast,12.9,10.4,12.3,1010.40,4.7,179,0.00,13.50,85,55.0,21.1,8.0,
2014-08-22T03:49:00,Overcast,12.8,10.5,12.7,1010.50,3.3,179,0.00,13.50,86,55.0,21.1,6.0,
2014-08-22T03:59:00,Overcast,12.6,10.5,12.6,1010.30,2.7,173,0.00,13.50,87,55.0,21.1,5.2,
2014-08-22T04:09:00,Overcast,12.6,10.5,12.6,1010.10,2.7,176,0.00,13.50,87,55.0,21.0,4.7,
2014-08-22T04:19:00,Overcast,12.5,10.6,12.3,1010.10,3.3,187,0.00,13.50,88,55.0,21.0,5.2,
2014-08-22T04:29:00,Overcast,12.3,10.4,12.1,1010.10,3.3,189,0.00,13.50,88,55.0,21.0,7.2,
2014-08-22T04:39:00,Overcast,12.3,10.4,12.3,1010.00,2.7,170,0.00,13.50,88,55.0,21.0,6.0,
2014-08-22T04:49:00,Overcast,12.2,10.3,12.2,1010.00,2.7,166,0.00,13.50,88,55.0,21.0,5.2,
2014-08-22T04:59:00,Overcast,12.2,10.4,12.0,1009.90,3.3,174,0.00,13.50,89,55.0,21.0,5.2,
2014-08-22T05:09:00,Overcast,12.3,10.5,11.9,1009.90,3.9,155,0.00,13.50,89,55.0,21.0,5.2,
2014-08-22T05:19:00,Overcast,12.4,10.6,12.0,1009.80,3.9,165,0.00,13.50,89,56.0,20.9,6.6,
2014-08-22T05:29:00,Overcast,12.4,10.5,12.4,1009.80,2.7,174,0.00,13.50,88,56.0,20.9,6.0,
2014-08-22T05:39:00,Overcast,12.2,10.4,12.2,1009.60,1.9,167,0.00,13.50,89,56.0,20.9,3.9,
2014-08-22T05:49:00,Overcast,12.3,10.5,12.3,1009.70,1.9,167,0.00,13.50,89,56.0,20.9,3.3,
2014-08-22T05:59:00,Overcast,12.3,10.5,12.3,1009.70,2.7,168,0.00,13.50,89,56.0,20.9,3.9,
2014-08-22T06:09:00,Overcast,12.3,10.5,12.3,1009.60,2.7,164,0.00,13.50,89,56.0,20.9,4.7,
2014-08-22T06:19:00,Overcast,12.4,10.8,12.0,1009.60,3.9,148,0.00,13.50,90,56.0,20.8,5.2,
2014-08-22T06:29:00,Overcast,12.6,11.0,12.6,1009.60,1.4,144,0.00,13.50,90,56.0,20.8,5.2,
2014-08-22T06:39:00,Overcast,12.7,10.9,12.7,1009.50,1.9,162,0.00,13.50,89,56.0,20.8,3.9,
2014-08-22T06:49:00,Overcast,12.7,10.9,12.7,1009.50,1.9,163,0.00,13.50,89,56.0,20.8,2.7,
2014-08-22T06:59:00,Overcast,12.8,10.9,12.8,1009.60,2.7,150,0.00,13.50,88,56.0,20.7,5.2,
2014-08-22T07:09:00,Overcast,12.8,11.0,12.8,1009.60,1.9,166,0.00,13.50,89,56.0,20.7,4.7,
2014-08-22T07:19:00,Overcast,13.0,11.1,13.0,1009.60,1.9,157,0.00,13.50,88,57.0,20.7,5.2,
2014-08-22T07:29:00,Overcast,13.2,11.2,13.2,1009.70,0.0,159,0.00,13.50,88,57.0,20.7,1.4,
2014-08-22T07:39:00,Overcast,13.4,11.3,13.4,1009.80,2.7,145,0.00,13.50,87,57.0,20.7,4.7,
2014-08-22T07:49:00,Overcast,13.7,11.6,13.7,1009.80,2.7,149,0.00,13.50,87,57.0,20.7,3.9,
2014-08-22T07:59:00,Overcast,14.2,11.7,14.2,1009.80,1.4,141,0.00,13.50,85,57.0,20.7,3.9,
2014-08-22T08:09:00,Overcast,14.8,11.8,14.8,1009.80,1.9,148,0.00,13.50,82,58.0,20.8,3.9,
2014-08-22T08:19:00,Overcast,14.7,11.7,14.7,1009.70,0.6,170,0.00,13.50,82,58.0,20.8,4.7,
2014-08-22T08:29:00,Overcast,14.7,11.8,14.7,1009.80,0.6,143,0.00,13.50,83,58.0,20.8,3.3,
2014-08-22T08:39:00,Overcast,14.5,11.5,14.5,1009.80,1.4,149,0.00,13.50,82,58.0,20.8,2.7,
2014-08-22T08:49:00,Overcast,14.5,11.6,14.5,1009.80,1.9,135,0.00,13.50,83,58.0,20.8,4.7,
2014-08-22T08:59:00,Overcast,14.7,11.8,14.7,1010.00,1.4,123,0.00,13.50,83,59.0,20.8,3.3,
2014-08-22T09:09:00,Overcast,14.8,11.8,14.8,1009.90,1.4,149,0.00,13.50,82,59.0,20.8,5.2,
2014-08-22T09:19:00,Overcast,14.9,11.9,14.9,1010.10,1.4,107,0.00,13.50,82,60.0,20.9,2.7,
2014-08-22T09:29:00,Overcast,15.0,11.8,15.0,1010.10,1.4,134,0.00,13.50,81,60.0,20.9,2.7,
2014-08-22T09:39:00,Overcast,15.2,12.0,15.2,1010.30,3.3,127,0.00,13.50,81,60.0,20.9,6.0,
2014-08-22T09:49:00,Overcast,15.9,12.4,15.9,1010.20,0.6,154,0.00,13.50,80,59.0,21.0,3.3,
2014-08-22T09:59:00,Cloudy,16.7,12.2,16.7,1010.10,1.9,157,0.00,13.50,75,60.0,21.0,6.0,
2014-08-22T10:09:00,Light Clouds,17.2,11.9,17.2,1010.10,4.7,142,0.00,13.50,71,61.0,21.1,8.0,
2014-08-22T10:19:00,Light Clouds,16.5,11.4,16.5,1010.20,3.3,126,0.00,13.50,72,62.0,21.3,6.0,
2014-08-22T10:29:00,Light Clouds,16.3,11.2,16.3,1010.20,2.7,111,0.00,13.50,72,62.0,21.4,4.7,
2014-08-22T10:39:00,Light Clouds,16.2,11.1,16.2,1010.30,0.6,126,0.00,13.50,72,61.0,21.4,1.4,
2014-08-22T10:49:00,Light Clouds,17.9,12.6,17.9,1010.20,1.9,128,0.00,13.50,71,61.0,21.4,3.3,
2014-08-22T10:59:00,Light Clouds,18.1,11.4,18.1,1010.40,3.3,133,0.00,13.50,65,61.0,21.5,4.7,
2014-08-22T11:09:00,Light Clouds,17.5,11.8,17.5,1010.19,1.9,146,0.00,13.50,69,61.0,21.5,4.7,
2014-08-22T11:19:00,Light Clouds,17.2,11.5,17.2,1010.30,3.3,159,0.00,13.50,69,60.0,21.5,4.7,
2014-08-22T11:29:00,Light Clouds,16.8,11.3,16.8,1010.30,1.9,150,0.00,13.50,70,60.0,21.5,3.9,
2014-08-22T11:39:00,Light Clouds,17.6,11.6,17.6,1010.50,2.7,115,0.00,13.50,68,60.0,21.5,4.7,
2014-08-22T11:49:00,Light Clouds,18.0,11.1,18.0,1010.50,0.6,152,0.00,13.50,64,60.0,21.4,2.7,
2014-08-22T11:59:00,Light Clouds,18.4,11.2,18.4,1010.50,3.3,134,0.00,13.50,63,60.0,21.4,5.2,
2014-08-22T12:09:00,Light Clouds,19.3,11.6,19.3,1010.39,2.7,167,0.00,13.50,61,59.0,21.6,5.2,
2014-08-22T12:19:00,Light Clouds,18.2,10.1,18.2,1010.50,1.9,139,0.00,13.50,59,59.0,21.5,5.2,
2014-08-22T12:29:00,Light Clouds,17.6,10.5,17.6,1010.70,2.7,115,0.00,13.50,63,57.0,21.5,4.7,
2014-08-22T12:39:00,Light Clouds,18.4,11.2,18.4,1010.60,1.4,103,0.00,13.50,63,58.0,21.3,5.2,
2014-08-22T12:49:00,Light Clouds,20.0,11.2,20.0,1010.70,1.4,145,0.00,13.50,57,57.0,21.5,3.9,
2014-08-22T12:59:00,Light Clouds,19.8,10.2,19.8,1010.60,2.7,136,0.00,13.50,54,57.0,21.5,6.0,
2014-08-22T13:09:00,Light Clouds,19.3,10.3,19.3,1010.60,3.3,122,0.00,13.50,56,56.0,21.4,6.0,
2014-08-22T13:19:00,Light Clouds,18.8,9.8,18.8,1010.70,1.9,133,0.00,13.50,56,56.0,21.4,4.7,
2014-08-22T13:29:00,Light Clouds,18.0,10.1,18.0,1010.80,0.6,141,0.00,13.50,60,56.0,21.4,3.3,
2014-08-22T13:39:00,Light Clouds,19.4,9.9,19.4,1010.70,2.7,148,0.00,13.50,54,56.0,21.4,4.7,
2014-08-22T13:49:00,Clear,20.7,9.3,20.7,1010.80,3.3,156,0.00,13.50,48,56.0,21.4,8.6,
2014-08-22T13:59:00,Scattered Clouds,19.3,9.2,19.3,1010.80,3.9,77,0.00,13.50,52,57.0,21.5,10.5,
2014-08-22T14:09:00,Light Clouds,18.7,8.9,18.7,1010.90,1.9,67,0.00,13.50,53,57.0,21.2,7.2,
2014-08-22T14:19:00,Clear,20.0,7.7,20.0,1010.80,0.6,57,0.00,13.50,45,57.0,21.4,3.3,
2014-08-22T14:29:00,Clear,21.2,7.1,21.2,1010.80,1.4,37,0.00,13.50,40,57.0,21.4,5.2,
2014-08-22T14:39:00,Clear,20.8,6.7,20.8,1010.70,0.6,9,0.00,13.50,40,57.0,21.5,4.7,
2014-08-22T14:49:00,Clear,22.0,7.0,22.0,1010.70,1.4,348,0.00,13.50,38,58.0,21.5,8.0,
2014-08-22T14:59:00,Clear,20.8,7.4,20.8,1010.90,2.7,287,0.00,13.50,42,58.0,21.5,5.2,
2014-08-22T15:09:00,Clear,21.6,7.8,21.6,1011.10,2.7,298,0.00,13.50,41,58.0,21.5,4.7,
2014-08-22T15:19:00,Clear,22.1,7.1,22.1,1010.90,3.9,279,0.00,13.50,38,58.0,21.6,11.3,
2014-08-22T15:29:00,Clear,21.6,7.4,21.6,1011.00,3.9,289,0.00,13.50,40,59.0,21.6,7.2,
2014-08-22T15:39:00,Clear,19.8,7.8,19.8,1010.90,4.7,306,0.00,13.50,46,59.0,21.6,9.3,
2014-08-22T15:49:00,Clear,19.4,7.8,19.4,1011.00,2.7,318,0.00,13.50,47,59.0,21.7,6.6,
2014-08-22T15:59:00,Clear,21.3,8.2,21.3,1011.00,1.4,286,0.00,13.50,43,59.0,21.6,4.7,
2014-08-22T16:09:00,Scattered Clouds,19.8,9.1,19.8,1011.20,4.7,348,0.00,13.50,50,59.0,21.7,8.0,
2014-08-22T16:19:00,Scattered Clouds,19.7,9.3,19.7,1011.30,1.9,335,0.00,13.50,51,59.0,21.7,4.7,
2014-08-22T16:29:00,Scattered Clouds,19.3,8.6,19.3,1011.40,1.9,341,0.00,13.50,50,59.0,21.7,3.9,
2014-08-22T16:39:00,Clear,20.4,9.0,20.4,1011.40,2.7,334,0.00,13.50,48,59.0,21.7,6.0,
2014-08-22T16:49:00,Clear,20.8,8.1,20.8,1011.40,3.3,335,0.00,13.50,44,59.0,21.7,7.2,
2014-08-22T16:59:00,Clear,20.3,8.0,20.3,1011.40,2.7,333,0.00,13.50,45,59.0,21.8,3.9,
2014-08-22T17:09:00,Clear,20.0,8.6,20.0,1011.40,2.7,359,0.00,13.50,48,59.0,21.8,6.6,
2014-08-22T17:19:00,Scattered Clouds,19.5,8.5,19.5,1011.60,1.4,324,0.00,13.50,49,59.0,21.8,3.9,
2014-08-22T17:29:00,Clear,20.3,8.3,20.3,1011.50,3.3,302,0.00,13.50,46,58.0,21.8,6.6,
2014-08-22T17:39:00,Clear,19.8,8.5,19.8,1011.40,0.0,295,0.00,13.50,48,57.0,21.8,1.9,
2014-08-22T17:49:00,Scattered Clouds,19.2,8.8,19.2,1011.60,0.6,293,0.00,13.50,51,57.0,21.8,3.3,
2014-08-22T17:59:00,Scattered Clouds,18.8,8.7,18.8,1011.59,0.6,339,0.00,13.50,52,56.0,21.9,2.7,
2014-08-22T18:09:00,Scattered Clouds,19.2,8.8,19.2,1011.70,3.9,314,0.00,13.50,51,56.0,21.9,7.2,
2014-08-22T18:19:00,Scattered Clouds,18.5,8.4,18.5,1011.70,1.9,317,0.00,13.50,52,56.0,21.8,3.9,
2014-08-22T18:29:00,Light Clouds,18.6,9.1,18.6,1011.80,1.9,323,0.00,13.50,54,56.0,21.9,4.7,
2014-08-22T18:39:00,Scattered Clouds,18.6,8.6,18.6,1011.90,3.3,6,0.00,13.50,52,57.0,21.9,6.0,
2014-08-22T18:49:00,Light Clouds,17.7,8.3,17.7,1012.00,1.9,22,0.00,13.50,54,57.0,21.9,4.7,
2014-08-22T18:59:00,Light Clouds,17.1,8.2,17.1,1012.10,1.4,331,0.00,13.50,56,57.0,21.9,2.7,
2014-08-22T19:09:00,Light Clouds,16.8,8.5,16.8,1012.30,1.9,336,0.00,13.50,58,57.0,21.9,3.9,
2014-08-22T19:19:00,Light Clouds,16.5,8.7,16.5,1012.40,0.6,354,0.00,13.50,60,57.0,21.9,3.3,
2014-08-22T19:29:00,Light Clouds,16.3,8.5,16.3,1012.60,0.6,316,0.00,13.50,60,57.0,21.9,2.7,
2014-08-22T19:39:00,Light Clouds,16.1,8.6,16.1,1012.90,1.9,323,0.00,13.50,61,57.0,21.9,3.3,
2014-08-22T19:49:00,Light Clouds,15.3,10.1,15.3,1013.10,3.3,275,0.00,13.50,71,57.0,21.9,4.7,
2014-08-22T19:59:00,Light Rain,14.1,10.9,14.1,1013.20,1.4,315,4.41,14.10,81,57.0,21.9,2.7,
2014-08-22T20:09:00,Light Rain,13.4,10.8,13.4,1012.90,0.0,340,3.37,14.70,84,58.0,21.9,0.0,
2014-08-22T20:19:00,Light Rain,13.1,10.8,13.1,1012.80,0.0,51,1.51,14.70,86,58.0,21.9,0.0,
2014-08-22T20:29:00,Overcast,12.9,11.3,12.9,1012.90,0.0,90,0.78,14.70,90,58.0,21.9,0.0,
2014-08-22T20:39:00,Heavy Clouds,12.7,11.3,12.7,1013.00,0.0,10,0.35,14.70,91,58.0,21.9,0.0,
2014-08-22T20:49:00,Overcast,12.4,10.8,12.4,1013.00,0.0,342,0.00,14.70,90,58.0,21.9,0.0,
2014-08-22T20:59:00,Heavy Clouds,12.1,10.7,12.1,1013.10,0.0,21,0.00,14.70,91,58.0,21.9,0.0,
2014-08-22T21:09:00,Heavy Clouds,11.7,10.4,11.7,1013.30,0.0,18,0.00,14.70,92,58.0,21.9,0.0,
2014-08-22T21:19:00,Heavy Clouds,11.6,10.3,11.6,1013.20,0.0,348,0.00,14.70,92,58.0,21.9,0.0,
2014-08-22T21:29:00,Heavy Clouds,11.5,10.2,11.5,1013.30,0.0,331,0.00,14.70,92,58.0,21.9,0.0,
2014-08-22T21:39:00,Heavy Clouds,11.3,10.1,11.3,1013.40,0.0,347,0.00,14.70,92,58.0,21.9,0.0,
2014-08-22T21:49:00,Heavy Clouds,11.0,9.9,11.0,1013.40,0.0,341,0.00,14.70,93,57.0,21.9,0.0,
2014-08-22T21:59:00,Heavy Clouds,10.9,10.1,10.9,1013.30,0.0,326,0.00,14.70,95,57.0,21.9,0.0,
2014-08-22T22:09:00,Heavy Clouds,10.7,10.1,10.7,1013.30,0.0,339,0.00,14.70,96,57.0,21.9,0.0,
2014-08-22T22:19:00,Heavy Clouds,10.7,10.2,10.7,1013.50,0.0,350,0.00,14.70,97,57.0,21.9,1.4,
2014-08-22T22:29:00,Heavy Clouds,10.8,10.5,10.8,1013.60,0.0,338,0.00,14.70,98,57.0,21.9,0.0,
2014-08-22T22:39:00,Heavy Clouds,10.7,10.4,10.7,1013.60,0.0,352,0.00,14.70,98,57.0,21.9,0.0,
2014-08-22T22:49:00,Heavy Clouds,10.7,10.6,10.7,1013.60,0.0,315,0.00,14.70,99,57.0,21.8,0.0,
2014-08-22T22:59:00,Heavy Clouds,10.7,10.6,10.7,1013.60,0.0,295,0.00,14.70,99,57.0,21.8,0.6,
2014-08-22T23:09:00,Heavy Clouds,10.8,10.6,10.8,1013.70,0.0,347,0.00,14.70,99,57.0,21.8,0.0,
2014-08-22T23:19:00,Heavy Clouds,10.8,10.6,10.8,1013.70,0.0,294,0.00,14.70,99,58.0,21.8,0.6,
2014-08-22T23:29:00,Heavy Clouds,10.8,10.6,10.8,1013.90,0.0,332,0.00,14.70,99,57.0,21.8,0.0,
2014-08-22T23:39:00,Heavy Clouds,11.0,10.7,11.0,1013.80,0.0,23,0.00,14.70,98,58.0,21.8,0.0,
2014-08-22T23:49:00,Heavy Clouds,10.8,10.6,10.8,1013.90,0.0,331,0.00,14.70,99,58.0,21.8,1.4,
2014-08-22T23:59:00,Heavy Clouds,11.0,10.7,11.0,1014.00,0.0,226,0.00,14.70,98,58.0,21.8,0.6,
2014-08-23T00:09:00,Heavy Clouds,11.0,10.7,11.0,1014.10,0.0,182,0.00,14.70,98,58.0,21.8,0.0,
2014-08-23T00:19:00,Heavy Clouds,11.2,10.9,11.2,1014.00,0.0,168,0.00,14.70,98,57.0,21.8,0.6,
2014-08-23T00:29:00,Heavy Clouds,11.3,11.0,11.3,1014.00,0.0,156,0.00,14.70,98,57.0,21.8,1.4,
2014-08-23T00:39:00,Heavy Clouds,11.3,11.0,11.3,1013.90,0.0,73,0.00,14.70,98,57.0,21.7,0.0,
2014-08-23T00:49:00,Heavy Clouds,11.3,11.0,11.3,1013.90,0.0,22,0.00,14.70,98,57.0,21.7,1.4,
2014-08-23T00:59:00,Heavy Clouds,11.2,10.9,11.2,1014.00,0.0,280,0.00,14.70,98,57.0,21.7,0.0,
2014-08-23T01:09:00,Heavy Clouds,11.1,10.8,11.1,1014.00,0.0,298,0.00,14.70,98,57.0,21.7,0.0,
2014-08-23T01:19:00,Heavy Clouds,11.0,10.7,11.0,1013.90,0.0,278,0.00,14.70,98,57.0,21.6,0.0,
2014-08-23T01:29:00,Heavy Clouds,11.0,10.7,11.0,1013.90,0.0,273,0.00,14.70,98,57.0,21.6,0.6,
2014-08-23T01:39:00,Heavy Clouds,11.0,10.7,11.0,1013.80,0.0,288,0.00,14.70,98,57.0,21.6,0.6,
2014-08-23T01:49:00,Heavy Clouds,11.0,10.7,11.0,1013.80,0.0,331,0.00,14.70,98,57.0,21.6,0.6,
2014-08-23T01:59:00,Heavy Clouds,11.0,10.4,11.0,1013.80,0.0,306,0.00,14.70,96,57.0,21.6,0.0,
2014-08-23T02:09:00,Heavy Clouds,10.8,10.3,10.8,1013.80,0.0,355,0.00,14.70,97,57.0,21.6,0.0,
2014-08-23T02:19:00,Heavy Clouds,10.6,10.1,10.6,1013.90,0.0,292,0.00,14.70,97,57.0,21.5,0.6,
2014-08-23T02:29:00,Heavy Clouds,10.4,9.9,10.4,1013.70,0.0,353,0.00,14.70,97,57.0,21.5,0.6,
2014-08-23T02:39:00,Heavy Clouds,10.3,9.8,10.3,1013.80,0.0,34,0.00,14.70,97,57.0,21.6,0.0,
2014-08-23T02:49:00,Heavy Clouds,10.3,9.8,10.3,1013.70,0.0,27,0.00,14.70,97,57.0,21.5,0.6,
2014-08-23T02:59:00,Heavy Clouds,10.3,9.8,10.3,1013.60,0.6,9,0.00,14.70,97,57.0,21.5,2.7,
2014-08-23T03:09:00,Heavy Clouds,10.3,9.7,10.3,1013.70,0.6,29,0.00,14.70,96,57.0,21.5,1.4,
2014-08-23T03:19:00,Heavy Clouds,10.1,9.3,10.1,1013.80,0.0,58,0.00,14.70,95,56.0,21.5,0.6,
2014-08-23T03:29:00,Heavy Clouds,9.9,9.3,9.9,1013.80,0.0,343,0.00,14.70,96,56.0,21.3,2.7,
2014-08-23T03:39:00,Heavy Clouds,9.8,9.2,9.8,1013.70,0.0,24,0.00,14.70,96,56.0,21.3,0.6,
2014-08-23T03:49:00,Heavy Clouds,9.8,9.2,9.8,1013.70,0.6,16,0.00,14.70,96,56.0,21.2,1.4,
2014-08-23T03:59:00,Heavy Clouds,9.7,9.2,9.7,1013.80,0.6,344,0.00,14.70,97,56.0,21.3,1.9,
2014-08-23T04:09:00,Heavy Clouds,9.8,9.2,9.8,1013.60,1.4,342,0.00,14.70,96,56.0,21.3,2.7,
2014-08-23T04:19:00,Heavy Clouds,9.7,9.1,9.7,1013.70,0.0,356,0.00,14.70,96,56.0,21.2,1.4,
2014-08-23T04:29:00,Heavy Clouds,9.6,9.0,9.6,1013.80,0.0,33,0.00,14.70,96,56.0,21.2,1.4,
2014-08-23T04:39:00,Heavy Clouds,9.5,9.1,9.5,1013.80,0.0,39,0.00,14.70,97,56.0,21.2,1.9,
2014-08-23T04:49:00,Heavy Clouds,9.3,8.9,9.3,1013.81,0.0,19,0.00,14.70,97,56.0,21.1,0.0,
2014-08-23T04:59:00,Heavy Clouds,9.3,8.9,9.3,1013.81,0.0,8,0.00,14.70,97,56.0,21.1,0.0,
2014-08-23T05:09:00,Heavy Clouds,9.1,8.6,9.1,1013.91,0.0,17,0.00,14.70,97,55.0,21.1,0.6,
2014-08-23T05:19:00,Heavy Clouds,9.1,8.8,9.1,1014.01,0.0,335,0.00,14.70,98,55.0,21.1,3.9,
2014-08-23T05:29:00,Heavy Clouds,9.0,8.6,9.0,1014.01,1.4,275,0.00,14.70,97,55.0,21.1,3.9,
2014-08-23T05:39:00,Heavy Clouds,8.8,8.5,8.8,1014.01,0.0,356,0.00,14.70,98,55.0,21.0,1.9,
2014-08-23T05:49:00,Heavy Clouds,8.6,8.3,8.6,1014.21,0.0,347,0.00,14.70,98,55.0,21.0,1.4,
2014-08-23T05:59:00,Heavy Clouds,8.7,8.6,8.7,1014.21,0.0,17,0.00,14.70,99,55.0,21.0,1.4,
2014-08-23T06:09:00,Heavy Clouds,8.8,8.6,8.8,1014.21,0.0,28,0.00,14.70,99,55.0,21.0,1.4,
2014-08-23T06:19:00,Heavy Clouds,8.9,8.8,8.9,1014.31,0.0,44,0.00,14.70,99,56.0,20.9,0.6,
2014-08-23T06:29:00,Heavy Clouds,8.9,8.8,8.9,1014.41,0.6,17,0.00,14.70,99,56.0,20.9,1.9,
2014-08-23T06:39:00,Heavy Clouds,9.0,8.7,9.0,1014.41,0.0,41,0.00,14.70,98,56.0,20.9,0.6,
2014-08-23T06:49:00,Heavy Clouds,9.9,9.4,9.9,1014.41,0.0,41,0.00,14.70,97,56.0,20.8,1.9,
2014-08-23T06:59:00,Heavy Clouds,11.2,9.9,11.2,1014.51,0.6,26,0.00,14.70,92,56.0,20.8,3.9,
2014-08-23T07:09:00,Overcast,11.7,9.6,11.7,1014.51,1.9,103,0.00,14.70,87,56.0,20.8,3.3,
2014-08-23T07:19:00,Overcast,11.7,9.3,11.7,1014.51,0.6,77,0.00,14.70,85,56.0,20.7,1.4,
2014-08-23T07:29:00,Overcast,12.1,9.1,12.1,1014.61,0.6,103,0.00,14.70,82,55.0,20.7,2.7,
2014-08-23T07:39:00,Overcast,12.4,9.2,12.4,1014.71,1.4,122,0.00,14.70,81,55.0,20.7,3.3,
2014-08-23T07:49:00,Overcast,13.0,9.8,13.0,1014.71,1.4,150,0.00,14.70,81,56.0,20.7,3.9,
2014-08-23T07:59:00,Overcast,13.2,9.6,13.2,1014.71,1.4,168,0.00,14.70,79,56.0,20.7,3.9,
2014-08-23T08:09:00,Cloudy,13.8,10.0,13.8,1014.71,1.9,149,0.00,14.70,78,56.0,20.7,6.0,
2014-08-23T08:19:00,Cloudy,14.2,10.0,14.2,1014.91,1.9,136,0.00,14.70,76,56.0,20.7,3.3,
2014-08-23T08:29:00,Cloudy,14.3,9.7,14.3,1014.91,1.9,109,0.00,14.70,74,56.0,20.6,4.7,
2014-08-23T08:39:00,Cloudy,14.8,10.2,14.8,1015.01,1.4,92,0.00,14.70,74,56.0,20.7,3.3,
2014-08-23T08:49:00,Cloudy,14.9,10.1,14.9,1014.91,1.4,106,0.00,14.70,73,57.0,20.7,4.7,
2014-08-23T08:59:00,Light Clouds,15.5,10.3,15.5,1014.91,1.4,121,0.00,14.70,71,59.0,20.8,3.3,
2014-08-23T09:09:00,Light Clouds,15.6,10.4,15.6,1014.91,2.7,106,0.00,14.70,71,60.0,20.9,4.7,
2014-08-23T09:19:00,Light Clouds,15.8,10.3,15.8,1015.01,1.9,41,0.00,14.70,70,60.0,20.9,3.9,
